"docketId","docketType","lastModifiedDate","agencyId","title","objectId"
"EPA-HQ-OAR-2019-0611","Rulemaking","2022-04-15T01:09:48Z","EPA","Implementation of the Revoked 1997 8-Hour Ozone National Ambient Air Quality Standards; Updates to 40 CFR Part 52 for Areas that Attained by the Attainment Date","0b000064840f9e07"
"EPA-HQ-OPP-2019-0383","Rulemaking","2022-04-15T01:09:50Z","EPA","Hexythiazox; Pesticide Tolerances","0b00006483d3357c"
"EPA-HQ-OPP-2019-0385","Rulemaking","2022-04-15T01:09:50Z","EPA","Metaflumizone; Pesticide Tolerances","0b00006483d33b8a"
"EPA-HQ-OPP-2003-0183","Nonrulemaking","2022-04-15T01:09:51Z","EPA","Notice of Receipt of Requests to Voluntarily Cancel Certain Pesticide Registrations","0b000064800b87a6"
"EPA-HQ-OPP-2004-0371","Nonrulemaking","2022-04-15T01:09:51Z","EPA","Ethephon","0b000064800b99b9"
"EPA-HQ-OPP-2008-0023","Nonrulemaking","2022-04-15T01:09:51Z","EPA","Coumaphos; Registration Review","0b0000648039830c"
"EPA-HQ-OPP-2007-0431","Nonrulemaking","2022-04-15T01:09:51Z","EPA","Mefluidide","0b0000648023d52b"
"EPA-HQ-OPP-2002-0146","Nonrulemaking","2022-04-15T01:09:51Z","EPA","Tebuthiuron; Tolerance Reassessment Decisions; Notice of  Availability","0b000064800b301b"
"EPA-HQ-OPP-2003-0184","Nonrulemaking","2022-04-15T01:09:51Z","EPA","Molinate; Notice of Receipt of Requests to Voluntarily Cancel Certain Pesticide Registrations","0b000064800b87d8"
"EPA-HQ-OPP-2004-0369","Nonrulemaking","2022-04-15T01:09:51Z","EPA","Chloroneb Risk Assessment; Related Document, and Input on Risk Management; Notice of Availability","0b000064800b9041"
"EPA-HQ-OPP-2003-0397","Nonrulemaking","2022-04-15T01:09:51Z","EPA","Molinate; Cancellation Order","0b000064800b99c6"
"EPA-HQ-OPP-2004-0201","Nonrulemaking","2022-04-15T01:09:51Z","EPA","Fenvalerate; Cancellation Order","0b000064800b61df"
"EPA-HQ-OPP-2004-0235","Nonrulemaking","2022-04-15T01:09:51Z","EPA","Fluridone; Tolerance Reassessment Decision for Low Risk Pesticide; Notice of Availability","0b000064800b7da1"
"EPA-HQ-OPP-2010-0778","Nonrulemaking","2022-04-15T01:09:52Z","EPA","Chloroneb","0b00006480b472df"
"EPA-HQ-OPP-2009-0760","Nonrulemaking","2022-04-15T01:09:52Z","EPA","Clofencet","0b00006480a2bb70"
"EPA-HQ-OPP-2008-0263","Nonrulemaking","2022-04-15T01:09:52Z","EPA","Fenvalerate","0b0000648040c3b2"
"EPA-HQ-OPP-2008-0893","Nonrulemaking","2022-04-15T01:09:52Z","EPA","Fomesafen","0b000064807cae07"
"EPA-HQ-OPP-2012-0717","Nonrulemaking","2022-04-15T01:09:52Z","EPA","Iodosulfuron-methyl-sodium Registration Review","0b000064810ec64e"
"EPA-HQ-OPP-2009-0186","Nonrulemaking","2022-04-15T01:09:52Z","EPA","Clomazone and Fomesafen Registration Review; Draft Ecological Risk Assessments","0b000064808ea6c8"
"EPA-HQ-OPP-2010-0650","Nonrulemaking","2022-04-15T01:09:52Z","EPA","Propionic Acid and Salts and Urea Sulfate","0b00006480b21842"
"EPA-HQ-OPP-2009-0327","Nonrulemaking","2022-04-15T01:09:52Z","EPA","Tebuthiuron","0b0000648097f349"
"EPA-HQ-OPP-2010-0098","Nonrulemaking","2022-04-15T01:09:52Z","EPA","Ethephon","0b00006480a81a93"
"EPA-HQ-OPP-2011-1010","Nonrulemaking","2022-04-15T01:09:53Z","EPA","Prosulfuron Registration Review","0b00006480f8195f"
"EPA-HQ-OPP-2012-0218","Nonrulemaking","2022-04-15T01:09:53Z","EPA","Thiacloprid Registration Review","0b00006480fd30ce"
"EPA-HQ-OPP-2012-0424","Nonrulemaking","2022-04-15T01:09:53Z","EPA","Clodinafop-propargyl Registration Review","0b0000648101a2ef"
"EPA-HQ-OPP-2011-0666","Nonrulemaking","2022-04-15T01:09:53Z","EPA","Spinetoram Registration Review","0b00006480ed3937"
"EPA-HQ-OPP-2005-0478","Nonrulemaking","2022-04-15T01:09:53Z","EPA","Imazaquin","0b000064800efb1b"
"EPA-HQ-OPP-2011-0667","Nonrulemaking","2022-04-15T01:09:53Z","EPA","Spinosad Registration Review","0b00006480ed393b"
"EPA-HQ-OPP-2014-0224","Nonrulemaking","2022-04-15T01:09:53Z","EPA","Imazaquin Registration Review","0b0000648165bdde"
"EPA-HQ-OPP-2014-0641","Nonrulemaking","2022-04-15T01:09:53Z","EPA","Forchlorfenuron Registration Review","0b0000648184a52c"
"EPA-HQ-OPP-2011-1008","Nonrulemaking","2022-04-15T01:09:53Z","EPA","Cyprodinil Registration Review","0b00006480f814b5"
"EPA-HQ-OA-2018-0107","Rulemaking","2022-04-15T01:12:05Z","EPA","Improving Consistency and Transparency of Cost Considerations in Rulemaking","0b00006482f53f36"
"EPA-HQ-OLEM-2017-0182","Nonrulemaking","2022-04-15T01:12:06Z","EPA","Executive Order 13777: Regulatory Reform Review - Office of Land and Emergency Management","0b00006482539fde"
"EPA-HQ-RCRA-2011-0524","Rulemaking","2022-04-15T01:12:07Z","EPA","Polychlorinated Biphenyls (PCBs):  Revisions to Manifesting Regulations","0b00006480e3e22f"
"EPA-HQ-RCRA-2008-0123","Rulemaking","2022-04-15T01:12:07Z","EPA","Polychlorinated Biphenyls; Manufacturing (Import) Exemption for Veolia ES Technical Solutions, L.L.C.","0b000064803aacb1"
"EPA-HQ-RCRA-2013-0396","Rulemaking","2022-04-15T01:12:07Z","EPA","Polychlorinated Biphenyls (PCBs):  Manufacturing (Import) Exemption for the Defense Logistics Agency (DLA)","0b000064812e38d8"
"EPA-HQ-OAR-2009-0734","Rulemaking","2022-04-15T01:12:12Z","EPA","Revised NSPS for New Residential Wood Heaters","0b00006480a2504d"
"EPA-HQ-OPP-2006-0161","Nonrulemaking","2022-04-15T01:12:15Z","EPA","DO NOT Submit Public Comments to this Notice, Please follow the instructions cited in this FR Notice. Poly (Hexamethylenebiguanide) EPA-HQ-OPP-2004-0305; Para-Tertiary-Amylphenol and Salts EPA-HQ-OPP-2005-0181; Benzisothiazolin-3-one EPA-HQ-OPP-2005-0200; and Azadioxabicyclooctane EPA-HQ-OPP-2005-0186 Reregistration Eligibility Decisons; Notice of Availability","0b00006480133ba6"
"EPA-HQ-OPP-2006-0150","Nonrulemaking","2022-04-15T01:12:15Z","EPA","Reregistration Eligibility Decision for Low Risk Pesticides; Notice of Availability for Trichloromelamine; Sulfonated Oleic Acid, Sodium Salt, and Triethylene Glycol","0b00006480131918"
"EPA-HQ-OPP-2018-0190","Nonrulemaking","2022-04-15T01:12:15Z","EPA","Enviro Tech Chemical Services, Inc. Proposed New Use for 2,2-dibromo-3-nitrilpropionamide.","0b0000648305ae55"
"EPA-R09-OAR-2013-0508","Rulemaking","2022-04-15T01:12:23Z","EPA","Approval of Antelope Valley AQMD Rules 218 & 218.1 submitted February 6, 2013 and Antelope Valley AQMD Rule 431.1 submitted April 22, 2013.","0b00006481346783"
"EPA-R09-OAR-2014-0529","Rulemaking","2022-04-15T01:12:23Z","EPA","Revisions to the California State Implementation Plan, California Air Resources Board - Consumer Products","0b000064817973ed"
"EPA-R09-OAR-2011-0800","Rulemaking","2022-04-15T01:12:23Z","EPA","Approval of Revisions to the California State Implementation Plan, California Air Resources Board - Consumer Products","0b00006480f244e3"
"EPA-R09-OAR-2011-0723","Rulemaking","2022-04-15T01:12:23Z","EPA","Partial Approval and Partial Disapproval of Air Quality Implementation Plans; California; San Joaquin Valley; Reasonably Available Control Technology for Ozone","0b00006480ee688c"
"EPA-R09-OAR-2013-0683","Rulemaking","2022-04-15T01:12:23Z","EPA","Approval of El Dorado AQMD RACT SIP and SC 1112.1","0b000064813f4a65"
"EPA-HQ-RCRA-1999-0022","Nonrulemaking","2022-04-15T01:12:26Z","EPA","Availability of Report to Congress on Fossil Fuel Combustion; Request for Comments and Announcement of Public Hearing","0b000064800dcb3e"
"EPA-HQ-RCRA-2012-0028","Rulemaking","2022-04-15T01:12:27Z","EPA","Hazardous and Solid Waste Management System: Identification and Listing of Special Wastes; Disposal of Coal Combustion Residuals From Electric Utilities: Notice of Data Availability and Request for Comment.","0b00006480f907b7"
"EPA-HQ-RCRA-2015-0698","Nonrulemaking","2022-04-15T01:12:27Z","EPA","State Solid Waste Management Plans for the Disposal of Coal Combustion Residuals","0b00006481cca535"
"EPA-HQ-RCRA-2009-0640","Rulemaking","2022-04-15T01:12:27Z","EPA","Hazardous and Solid Waste Management System; Identification and Listing of Special Wastes; Disposal of Coal Combustion Residuals from Electric Utilities","0b00006480a081ba"
"EPA-HQ-RCRA-2011-0392","Rulemaking","2022-04-15T01:12:27Z","EPA","Hazardous and Solid Waste Management System: Identification and Listing of Special Wastes; Disposal of Coal Combustion Residuals From Electric Utilities: Notice of Data Availability","0b00006480c2cd73"
"EPA-HQ-RCRA-2013-0209","Rulemaking","2022-04-15T01:12:27Z","EPA","HAZARDOUS WASTE MANAGEMENT SYSTEM; DISPOSAL OF COAL COMBUSTION RESIDUALS FROM ELECTRIC UTILITIES: SUPPLEMENTAL PROPOSAL","0b00006481235821"
"EPA-HQ-OPPT-2005-0001","Rulemaking","2022-04-15T01:12:39Z","EPA","TSCA Inventory Update Rule Partially Exempted Chemicals - Addition of 1,2,3-Propanetriol","0b000064800ae649"
"EPA-HQ-OPPT-2004-0002","Nonrulemaking","2022-04-15T01:12:39Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition by Akzo Nobel","0b000064800b022a"
"EPA-HQ-OPPT-2004-0003","Nonrulemaking","2022-04-15T01:12:39Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Ethylene Glycol","0b000064800b0291"
"EPA-HQ-OPPT-2004-0006","Nonrulemaking","2022-04-15T01:12:39Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition from The Soap and Detergent Association (SDA)","0b000064800b0539"
"EPA-HQ-OPPT-2004-0012","Nonrulemaking","2022-04-15T01:12:39Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Certain Methane Compounds","0b000064800b0cb2"
"EPA-HQ-OPPT-2004-0007","Nonrulemaking","2022-04-15T01:12:39Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition from Methacrylate Producers Association (MPA)","0b000064800b076c"
"EPA-HQ-OPPT-2004-0005","Nonrulemaking","2022-04-15T01:12:39Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Four Petroleum Process Streams","0b000064800b0464"
"EPA-HQ-OPPT-2004-0011","Nonrulemaking","2022-04-15T01:12:39Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Certain Napthalene Chemicals","0b000064800b0c66"
"EPA-HQ-OPPT-2004-0106","Rulemaking","2022-04-15T01:12:39Z","EPA","Toxic Substances Control Act (TSCA) Inventory Update Reporting Revisions","0b000064800ae8e3"
"EPA-HQ-OPPT-2004-0010","Nonrulemaking","2022-04-15T01:12:39Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Methyl Ethyl Ketone (MEK)","0b000064800b0bec"
"EPA-HQ-OPPT-2004-0008","Nonrulemaking","2022-04-15T01:12:39Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition from Basic Acrylic Monomer Manufacturers, Inc. (BAMM)","0b000064800b0975"
"EPA-HQ-OPPT-2004-0009","Nonrulemaking","2022-04-15T01:12:39Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Methyl Isobutyl Ketone (MIBK)","0b000064800b0b71"
"EPA-HQ-OPPT-2004-0018","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for n-Butyl Acetate","0b000064800b0ef8"
"EPA-HQ-OPPT-2004-0024","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for 2-Ethylhexanoic Acid","0b000064800b114c"
"EPA-HQ-OPPT-2004-0033","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Pentaerythritol","0b000064800b15b8"
"EPA-HQ-OPPT-2004-0026","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Formaldehyde","0b000064800b122d"
"EPA-HQ-OPPT-2004-0016","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition from Dow Chemical Company","0b000064800b0e38"
"EPA-HQ-OPPT-2004-0020","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for n-Butyraldehyde","0b000064800b0fb7"
"EPA-HQ-OPPT-2004-0015","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Vinylidene Chloride (VDC) and Acetone","0b000064800b0dcf"
"EPA-HQ-OPPT-2004-0044","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition from BASF Corporation","0b000064800b2de4"
"EPA-HQ-OPPT-2004-0029","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Isopropyl Acetate","0b000064800b139c"
"EPA-HQ-OPPT-2004-0017","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for n-Butanol","0b000064800b0e9d"
"EPA-HQ-OPPT-2004-0019","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for n-Butylamine","0b000064800b0f56"
"EPA-HQ-OPPT-2004-0028","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Isobutyraldehyde","0b000064800b1323"
"EPA-HQ-OPPT-2004-0032","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for n-Octylamine","0b000064800b151a"
"EPA-HQ-OPPT-2003-0075","Rulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Corrections","0b000064800b1b99"
"EPA-HQ-OPPT-2004-0014","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Trichloroethylene (TCE) and Tetrachloroethylene (PCE)","0b000064800b0d66"
"EPA-HQ-OPPT-2004-0027","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Isobutyl Acetate","0b000064800b12a5"
"EPA-HQ-OPPT-2004-0039","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Valeraldehyde","0b000064800b18f2"
"EPA-HQ-OPPT-2004-0041","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Vinyl Acetate","0b000064800b19f6"
"EPA-HQ-OPPT-2004-0021","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for n-Butyric Acid","0b000064800b1018"
"EPA-HQ-OPPT-2004-0036","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Propionic Acid","0b000064800b176f"
"EPA-HQ-OPPT-2004-0038","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Trimethylolpropane","0b000064800b1875"
"EPA-HQ-OPPT-2004-0045","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for 24 Chemicals","0b000064800b2e7a"
"EPA-HQ-OPPT-2004-0022","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Diacetone Alcohol","0b000064800b1080"
"EPA-HQ-OPPT-2004-0031","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Neopentyl Glycol","0b000064800b148a"
"EPA-HQ-OPPT-2004-0035","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Propionaldehyde","0b000064800b16d5"
"EPA-HQ-OPPT-2004-0037","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for n-Propyl Acetate","0b000064800b17f6"
"EPA-HQ-OPPT-2005-0047","Rulemaking","2022-04-15T01:12:40Z","EPA","TSCA Inventory Update Rule Partially Exempted Chemicals - Addition of Certain Aluminum Alkyl Chemicals","0b000064800b2739"
"EPA-HQ-OPPT-2004-0013","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Certain Pesticide-Related Chemicals","0b000064800b0d00"
"EPA-HQ-OPPT-2004-0023","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Ethyl Acetate","0b000064800b10e7"
"EPA-HQ-OPPT-2004-0025","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for 2-Ethylhexylamine","0b000064800b11bd"
"EPA-HQ-OPPT-2004-0030","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Monomethylamine","0b000064800b1406"
"EPA-HQ-OPPT-2004-0034","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for n-Propanol","0b000064800b1648"
"EPA-HQ-OPPT-2004-0040","Nonrulemaking","2022-04-15T01:12:40Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Valeric Acid","0b000064800b1977"
"EPA-HQ-OPPT-2004-0063","Nonrulemaking","2022-04-15T01:12:41Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Butanedioic acid, sulfo-, 1,4-dicyclohexyl ester, sodium salt","0b000064800b382b"
"EPA-HQ-OPPT-2004-0047","Nonrulemaking","2022-04-15T01:12:41Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition from the American Chemistry Council (ACC) Oxo Process Panel","0b000064800b2f6b"
"EPA-HQ-OPPT-2004-0058","Nonrulemaking","2022-04-15T01:12:41Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Phenol, 3-(chloromethyl)-6-1,1-dimethylethyl)-2,4-dimethyl-","0b000064800b3647"
"EPA-HQ-OPPT-2004-0055","Nonrulemaking","2022-04-15T01:12:41Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for 2-amino-2,3-dimethylbutanenitrile","0b000064800b3508"
"EPA-HQ-OPPT-2004-0070","Nonrulemaking","2022-04-15T01:12:41Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Isopropanol","0b000064800b3c0b"
"EPA-HQ-OPPT-2004-0054","Nonrulemaking","2022-04-15T01:12:41Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Propanoic acid, 3,3'-thiobis-, dioctadecyl ester","0b000064800b34a0"
"EPA-HQ-OPPT-2006-0981","Rulemaking","2022-04-15T01:12:41Z","EPA","2006 Reporting Notice and Amendment; Partial Updating of TSCA Inventory Database; Chemical Substance Production, Processing, and Use Site Reports","0b000064801e7fc5"
"EPA-HQ-OPPT-2004-0046","Nonrulemaking","2022-04-15T01:12:41Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition from the American Chemistry Council (ACC) Ethylene and Propylene Glycol Ethers Panel","0b000064800b2ec2"
"EPA-HQ-OPPT-2004-0048","Nonrulemaking","2022-04-15T01:12:41Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition from Albemarle Corporation","0b000064800b2ff2"
"EPA-HQ-OPPT-2004-0053","Nonrulemaking","2022-04-15T01:12:41Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Propanoic acid, 3,3'-thiobis-, didodecyl ester","0b000064800b3435"
"EPA-HQ-OPPT-2006-0025","Rulemaking","2022-04-15T01:12:41Z","EPA","TSCA Inventory Update Reporting Partially Exempted Chemicals List - Addition of Certain Vegetable-based Oils, Soybean Meal, and Xylitol","0b0000648010bed8"
"EPA-HQ-OPPT-2004-0049","Nonrulemaking","2022-04-15T01:12:41Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Aluminum","0b000064800b30ab"
"EPA-HQ-OPPT-2004-0050","Nonrulemaking","2022-04-15T01:12:41Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Aluminum Oxide","0b000064800b3147"
"EPA-HQ-OPPT-2004-0059","Nonrulemaking","2022-04-15T01:12:41Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Phenol, 2-(2H-benzotriazol-2-yl)-4-(1,1,3,3-tetramethylbutyl)-","0b000064800b36b2"
"EPA-HQ-OPPT-2004-0071","Nonrulemaking","2022-04-15T01:12:41Z","EPA","Inventory Update Rule (IUR) Partial Exemption Petition for Food-Related Substances","0b000064800b3d50"
